State,Source,Stepping,Weight,Type,GC,COMMENT,UNIT,CLUSTER,Annealing/TR
PS2_GA_EM3Src_FPU1Src_DualPipe_55%,Gen8,B0,110.23,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU2Src_DualPipe_10%,Gen8,B0,81.48,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU2Src_DualPipe_20%,Gen8,B0,88.62,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU2Src_DualPipe_30%,Gen8,B0,97.00,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU2Src_DualPipe_40%,Gen8,B0,112.82,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU2Src_DualPipe_55%,Gen8,B0,117.12,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU3Src_DualPipe_10%,Gen8,B0,93.11,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU3Src_DualPipe_20%,Gen8,B0,98.98,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU3Src_DualPipe_30%,Gen8,B0,102.97,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU3Src_DualPipe_40%,Gen8,B0,117.62,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_FPU3Src_DualPipe_55%,Gen8,B0,124.00,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_SinglePipe_10%,Gen8,B0,58.22,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_SinglePipe_20%,Gen8,B0,67.89,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_SinglePipe_30%,Gen8,B0,85.07,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_SinglePipe_40%,Gen8,B0,103.21,syn,228117.00,,GA,EU,
PS2_GA_EM3Src_SinglePipe_55%,Gen8,B0,103.34,syn,228117.00,,GA,EU,
PS2_GA_FPU1Src_SinglePipe_10%,Gen8,B0,43.93,syn,228117.00,,GA,EU,
PS2_GA_FPU1Src_SinglePipe_20%,Gen8,B0,47.62,syn,228117.00,,GA,EU,
PS2_GA_FPU1Src_SinglePipe_30%,Gen8,B0,51.13,syn,228117.00,,GA,EU,
PS2_GA_FPU1Src_SinglePipe_40%,Gen8,B0,52.82,syn,228117.00,,GA,EU,
PS2_GA_FPU1Src_SinglePipe_55%,Gen8,B0,49.23,syn,228117.00,,GA,EU,
PS2_GA_FPU2Src_SinglePipe_10%,Gen8,B0,55.56,syn,228117.00,,GA,EU,
PS2_GA_FPU2Src_SinglePipe_20%,Gen8,B0,57.75,syn,228117.00,,GA,EU,
PS2_GA_FPU2Src_SinglePipe_30%,Gen8,B0,57.10,syn,228117.00,,GA,EU,
PS2_GA_FPU2Src_SinglePipe_40%,Gen8,B0,57.63,syn,228117.00,,GA,EU,
PS2_GA_FPU2Src_SinglePipe_55%,Gen8,B0,56.12,syn,228117.00,,GA,EU,
PS2_GA_FPU3Src_SinglePipe_10%,Gen8,B0,67.18,syn,228117.00,,GA,EU,
PS2_GA_FPU3Src_SinglePipe_20%,Gen8,B0,67.89,syn,228117.00,,GA,EU,
PS2_GA_FPU3Src_SinglePipe_30%,Gen8,B0,63.07,syn,228117.00,,GA,EU,
PS2_GA_FPU3Src_SinglePipe_40%,Gen8,B0,62.43,syn,228117.00,,GA,EU,
PS2_GA_FPU3Src_SinglePipe_55%,Gen8,B0,63.01,syn,228117.00,,GA,EU,
PS2_GAM,Gen8,A0,204.00,syn,5039978.00,,GAM,GAM,
PS2_GAM_DFX,Gen8,A0,0.00,syn,1.00,,DFX,GAM,
PS2_GAM_DOP,Gen8,A0,0.00,syn,1.00,,DOP,GAM,
PS2_GAM_GLUE,Gen8,A0,0.00,syn,1.00,,GLUE,GAM,
PS2_GAM_SMALL,Gen8,A0,0.00,syn,1.00,,SMALL,GAM,
PS2_GRF_READ,Gen8,B0,19.69,ebb,1.00,,GRF,EU,
PS2_GRF_READ,Gen8LPSoC,B0,5.18,ebb,1.00,,GRF,EU,
PS2_GRF_WRITE,Gen8,B0,19.17,ebb,1.00,,GRF,EU,
PS2_GRF_WRITE,Gen8LPSoC,B0,9.77,ebb,1.00,,GRF,EU,
PS2_GS,Gen8,A0,88.20,syn,674937.00,,GS,FF,
PS2_GS_Cache_Read,Gen8,B0,89.41,ebb,1.00,,GS,FF,
PS2_GS_Cache_Read,Gen8LPSoC,B0,44.63,ebb,1.00,,GS,FF,
PS2_GS_Cache_ReadWrite,Gen8,B0,288.14,ebb,1.00,,GS,FF,
PS2_GS_Cache_ReadWrite,Gen8LPSoC,B0,86.59,ebb,1.00,,GS,FF,
PS2_GS_Cache_Write,Gen8,B0,198.73,ebb,1.00,,GS,FF,
PS2_GS_Cache_Write,Gen8LPSoC,B0,41.96,ebb,1.00,,GS,FF,
PS2_GS_Disabled,Gen8,A0,0.00,syn,674937.00,,GS,FF,
PS2_GS_Enabled,Gen8,A0,45.22,syn,674937.00,,GS,FF,
PS2_GTI_0%,Gen8,A0,230.86,syn ,3053187.00,,GTI,GTI,
PS2_GTI_20%,Gen8,A0,505.33,syn ,3053187.00,,GTI,GTI,
PS2_GTI_40%,Gen8,A0,670.71,syn ,3053187.00,,GTI,GTI,
PS2_GTI_60%,Gen8,A0,852.78,syn ,3053187.00,,GTI,GTI,
PS2_GTI_DOP_1X,Gen8,B0,0.00,syn ,1.00,,DOP1X,GTI,from nevins idle ss
PS2_GTI_DOP_2X,Gen8,B0,265.10,syn ,1.00,,DOP2X,GTI,from nevins idle ss
PS2_GTI_GLUE,Gen8,A0,6.86,syn ,1.00,,GLUE,GTI,
PS2_GWL,Gen8,A0,3.76,syn,167673.00,,GWL,ROSS,
PS2_HDC,Gen8,A0,485.00,syn,2673432.00,from kamal,HDC,HDC,
PS2_HDC_DFX,Gen8,A0,0.00,syn,1.00,,DFX,HDC,
PS2_HDC_DFX,Gen8,A0,0.00,syn,1.00,,DFX,HDC,
PS2_HDC_DOP,Gen8,A0,0.00,syn,1.00,,DOP,HDC,
PS2_HDC_DOP,Gen8,A0,0.00,syn,1.00,,DOP,HDC,
PS2_HDC_GLUE,Gen8,A0,0.00,syn,1.00,,GLUE,HDC,
PS2_HDC_GLUE,Gen8,A0,0.00,syn,1.00,,GLUE,HDC,
PS2_HDC_ReqCmd1,Gen8,A0,66.00,syn,1352354.00,,ReqCmd1,HDC,
PS2_HDC_ReqCmd2,Gen8,A0,140.18,syn,1352354.00,,ReqCmd2,HDC,
PS2_HDC_ReqData,Gen8,A0,238.00,syn,4300000.00,,HDC_ReqData,HDC,
PS2_HDC_Ret,Gen8,A0,219.15,syn,1160000.00,,HDC_Ret,HDC,
PS2_HDC_SMALL,Gen8,A0,0.00,syn,1.00,,SMALL,HDC,
PS2_HDCTLB,Gen8,A0,26.59,syn,1260000.00,,HDCTLB,HDC,
PS2_HIZ,Gen8,A0,103.30,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_CACHE_READ,Gen8,B0,10.42,ebb,1.00,,HIZ,Z,
PS2_HIZ_CACHE_READ,Gen8LPSoC,B0,14.44,ebb,1.00,,HIZ,Z,
PS2_HIZ_CACHE_WRITE,Gen8,B0,12.73,ebb,1.00,,HIZ,Z,
PS2_HIZ_CACHE_WRITE,Gen8LPSoC,B0,28.03,ebb,1.00,,HIZ,Z,
PS2_HIZ_DIS,Gen8,A0,152.28,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_EN_STCONLY_AMBIG,Gen8,A0,162.88,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_EN_STCONLY_FAIL,Gen8,A0,153.05,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_EN_ZONLY_Accept_AMBIG,Gen8,A0,159.06,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_EN_ZONLY_FAIL,Gen8,A0,148.77,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_EN_ZSTC_Accept_AMBIG,Gen8,A0,202.19,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_EN_ZSTC_FAIL,Gen8,A0,69.13,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_FULLYLIT,Gen8,A0,159.75,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_LATFIFO_READ,Gen8,B0,26.17,ebb,1.00,,HIZ,Z,
PS2_HIZ_LATFIFO_READ,Gen8LPSoC,B0,12.71,ebb,1.00,,HIZ,Z,
PS2_HIZ_LATFIFO_WRITE,Gen8,B0,56.59,ebb,1.00,,HIZ,Z,
PS2_HIZ_LATFIFO_WRITE,Gen8LPSoC,B0,15.66,ebb,1.00,,HIZ,Z,
PS2_HIZ_PARTIALLYLIT,Gen8,A0,150.28,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_RAWSTALLEN,Gen8,A0,114.97,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_RESOLVE,Gen8,A0,167.06,syn,1791810.00,not used,HIZ,Z,
PS2_HIZ_ZMARKERS,Gen8,A0,19.67,syn,1791810.00,not used,HIZ,Z,
PS2_HS_Cache_Read,Gen8,B0,9.00,ebb,1.00,,HS,FF,
PS2_HS_Cache_Read,Gen8LPSoC,B0,4.49,ebb,1.00,,HS,FF,
PS2_HS_Cache_ReadWrite,Gen8,B0,29.02,ebb,1.00,,HS,FF,
PS2_HS_Cache_ReadWrite,Gen8LPSoC,B0,8.73,ebb,1.00,,HS,FF,
PS2_HS_Cache_Write,Gen8,B0,20.02,ebb,1.00,,HS,FF,
PS2_HS_Cache_Write,Gen8LPSoC,B0,4.23,ebb,1.00,,HS,FF,
PS2_HS_Disabled,Gen8,A0,19.37,syn,292185.00,,HS,FF,
PS2_HS_Enabled,Gen8,A0,40.83,syn,292185.00,,HS,FF,
PS2_IC,Gen8,A0,24.30,syn,289269.00,,IC,ROSS,
PS2_IC_DATARAM_FRONTBUFFER_READ,Gen8,B0,39.62,ebb,1.00,,IC,ROSS,same as PS2_IC_DATARAM_READ
PS2_IC_DATARAM_FRONTBUFFER_READ,Gen8LPSoC,B0,82.28,ebb,1.00,,IC,ROSS,
PS2_IC_DATARAM_READ,Gen8,B0,39.62,ebb,1.00,,IC,ROSS,
PS2_IC_DATARAM_READ,Gen8LPSoC,B0,42.28,ebb,1.00,,IC,ROSS,
PS2_IC_DATARAM_WRITE,Gen8,B0,86.28,ebb,1.00,,IC,ROSS,
PS2_IC_DATARAM_WRITE,Gen8LPSoC,B0,82.28,ebb,1.00,,IC,ROSS,
PS2_IZ,Gen8,A0,70.43,syn,1132263.00,,IZ,Z,
PS2_IZ_BARYCOEFFIFO_READ,Gen8,B0,15.67,ebb,1.00,,IZ,Z,
PS2_IZ_BARYCOEFFIFO_READ,Gen8LPSoC,B0,7.62,ebb,1.00,,IZ,Z,
PS2_IZ_BARYCOEFFIFO_WRITE,Gen8,B0,33.71,ebb,1.00,,IZ,Z,
PS2_IZ_BARYCOEFFIFO_WRITE,Gen8LPSoC,B0,9.34,ebb,1.00,,IZ,Z,
PS2_IZ_EN_CMP,Gen8,A0,70.43,syn,1132263.00,,IZ,Z,
PS2_IZ_EN_EXP,Gen8,A0,70.43,syn,1132263.00,,IZ,Z,
PS2_IZ_EN_UNCMP_DEPTHPRESENT,Gen8,A0,70.43,syn,1132263.00,,IZ,Z,
PS2_IZ_EN_UNCMP_NODEPTHPRESENT,Gen8,A0,70.43,syn,1132263.00,,IZ,Z,
PS2_IZ_LATFIFO_READ,Gen8,B0,19.94,ebb,1.00,,IZ,Z,
PS2_IZ_LATFIFO_READ,Gen8LPSoC,B0,8.47,ebb,1.00,,IZ,Z,
PS2_IZ_LATFIFO_WRITE,Gen8,B0,43.12,ebb,1.00,,IZ,Z,
PS2_IZ_LATFIFO_WRITE,Gen8LPSoC,B0,10.44,ebb,1.00,,IZ,Z,
PS2_IZ_POLYFIFO_READ,Gen8,B0,25.19,ebb,1.00,,IZ,Z,
PS2_IZ_POLYFIFO_READ,Gen8LPSoC,B0,8.73,ebb,1.00,,IZ,Z,
PS2_IZ_POLYFIFO_WRITE,Gen8,B0,54.57,ebb,1.00,,IZ,Z,
PS2_IZ_POLYFIFO_WRITE,Gen8LPSoC,B0,10.80,ebb,1.00,,IZ,Z,
PS2_IZ_WCOEFFIFO_READ,Gen8,B0,7.54,ebb,1.00,,IZ,Z,
PS2_IZ_WCOEFFIFO_READ,Gen8LPSoC,B0,3.68,ebb,1.00,,IZ,Z,
PS2_IZ_WCOEFFIFO_WRITE,Gen8,B0,16.19,ebb,1.00,,IZ,Z,
PS2_IZ_WCOEFFIFO_WRITE,Gen8LPSoC,B0,4.52,ebb,1.00,,IZ,Z,
PS2_IZ_ZCOEFFFIFO_READ,Gen8,B0,0.00,ebb,1132263.00,,IZ,Z,
PS2_IZ_ZCOEFFFIFO_READ,Gen8LPSoC,B0,0.00,ebb,1132263.00,,IZ,Z,
PS2_IZ_ZCOEFFFIFO_WRITE,Gen8,B0,0.00,ebb,1132263.00,,IZ,Z,
PS2_IZ_ZCOEFFFIFO_WRITE,Gen8LPSoC,B0,0.00,ebb,1132263.00,,IZ,Z,
PS2_IZ_ZMARKERS,Gen8,A0,70.43,syn,1132263.00,,IZ,Z,
